=== PAGE 1 ===
# Ethiopia 2022 SAM: every non-empty cell of the matrix, one line per cell, reshaped from the stored CSV. Units: billions of Ethiopian birr.
# Payments run from the column account to the row account (for an activity column: purchases of commodities, factor payments, taxes; the Total row is gross output).
# Format: SAM | row account (code) | column account (code) | value
Ethiopia 2022 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Public administration (apadm) | 16.8891313
Ethiopia 2022 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Education (aeduc) | 16.86150943
Ethiopia 2022 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Health and social work (aheal) | 0.964479399
Ethiopia 2022 SAM | Commodities - Wholesale and retail trade (ctrad) | Transaction costs (trc) | 1028.323684
Ethiopia 2022 SAM | Commodities - Wholesale and retail trade (ctrad) | Total (total) | 1411.595562
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Cattle and raw milk (acatt) | 8.533854099
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Forestry (afore) | 51.87094064
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Fisheries (afish) | 8.131731415
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Mining (amine) | 0.481989848
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Processed foods (afood) | 8.347425693
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Beverage and tobacco (abeve) | 2.69815403
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Textiles, clothing and footwear (atext) | 1.567079008
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Wood and paper products (awood) | 0.234992385
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Chemicals and petroleum (achem) | 0.590942145
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Non-metal minerals (anmet) | 6.596344158
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Metals and metal products (ametl) | 1.320760498
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Machinery, equipment and vehicles (amach) | 0.367186984
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Other manufacturing (aoman) | 0.403138799
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Electricity, gas and steam (aelec) | 0.487963385
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Construction (acons) | 96.69417712
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Wholesale and retail trade (atrad) | 129.5042124
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Transportation and storage (atran) | 27.13992152
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Accommodation and food services (ahotl) | 1.139445902
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Finance and insurance (afsrv) | 1.845957
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Business services (absrv) | 0.330832335
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Public administration (apadm) | 6.57965778
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Education (aeduc) | 1.775722221
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Health and social work (aheal) | 0.10765237
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Activities - Other services (aosrv) | 4.341851229
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Transaction costs (trc) | -43.02141307
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Rural (quintile 1) (hhd-r1) | 9.423575781
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Rural (quintile 2) (hhd-r2) | 23.44347626
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Rural (quintile 3) (hhd-r3) | 35.05131074
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Rural (quintile 4) (hhd-r4) | 38.87486889
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Rural (quintile 5) (hhd-r5) | 62.63824947
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Urban (quintile 1) (hhd-u1) | 4.781041792
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Urban (quintile 2) (hhd-u2) | 8.047449443
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Urban (quintile 3) (hhd-u3) | 8.478107853
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Urban (quintile 4) (hhd-u4) | 20.61073681
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Households - Urban (quintile 5) (hhd-u5) | 83.46286781
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Rest of world (row) | 247.4360486
Ethiopia 2022 SAM | Commodities - Transportation and storage (ctran) | Total (total) | 860.3182533
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Rural (quintile 1) (hhd-r1) | 8.44276331
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Rural (quintile 2) (hhd-r2) | 19.47788295
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Rural (quintile 3) (hhd-r3) | 34.95567667
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Rural (quintile 4) (hhd-r4) | 55.62618422
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Rural (quintile 5) (hhd-r5) | 68.23014762
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Urban (quintile 1) (hhd-u1) | 1.076244471
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Urban (quintile 2) (hhd-u2) | 1.862523007
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Urban (quintile 3) (hhd-u3) | 2.382158849
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Urban (quintile 4) (hhd-u4) | 7.335467818
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Households - Urban (quintile 5) (hhd-u5) | 42.46228179
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Rest of world (row) | 61.6711213
Ethiopia 2022 SAM | Commodities - Accommodation and food services (chotl) | Total (total) | 303.522452
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Processed foods (afood) | 1.661668112
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Beverage and tobacco (abeve) | 0.171278741
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Textiles, clothing and footwear (atext) | 0.426561589
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Wood and paper products (awood) | 0.054638452
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Chemicals and petroleum (achem) | 0.123904594
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Non-metal minerals (anmet) | 0.354650509
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Metals and metal products (ametl) | 0.50909246
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Machinery, equipment and vehicles (amach) | 0.119291175
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Other manufacturing (aoman) | 0.128415499
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Electricity, gas and steam (aelec) | 1.311895957
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Water supply and sewage (awatr) | 2.071349105
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Construction (acons) | 24.66898359
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Wholesale and retail trade (atrad) | 42.10243018
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Transportation and storage (atran) | 35.73872602
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Accommodation and food services (ahotl) | 1.44746746
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Information and communication (acomm) | 0.010476331
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Finance and insurance (afsrv) | 5.554747914
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Business services (absrv) | 0.544129652
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Public administration (apadm) | 4.169293615
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Education (aeduc) | 2.316993104
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Health and social work (aheal) | 0.217534097
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Activities - Other services (aosrv) | 7.111447944
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Rural (quintile 1) (hhd-r1) | 4.562513326
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Rural (quintile 2) (hhd-r2) | 8.332065894
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Rural (quintile 3) (hhd-r3) | 10.2945169
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Rural (quintile 4) (hhd-r4) | 13.50878061
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Rural (quintile 5) (hhd-r5) | 19.31873269
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Urban (quintile 1) (hhd-u1) | 4.071253999
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Urban (quintile 2) (hhd-u2) | 6.286900425
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Urban (quintile 3) (hhd-u3) | 5.92251909
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Urban (quintile 4) (hhd-u4) | 13.94379
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Households - Urban (quintile 5) (hhd-u5) | 55.04869424
Ethiopia 2022 SAM | Commodities - Information and communication (ccomm) | Total (total) | 272.1047433
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Cattle and raw milk (acatt) | 5.348358523
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Forestry (afore) | 10.47053163
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Fisheries (afish) | 1.700554071
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Mining (amine) | 0.057359446
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Processed foods (afood) | 0.497759624
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Beverage and tobacco (abeve) | 0.061898023
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Textiles, clothing and footwear (atext) | 0.076773066
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Wood and paper products (awood) | 0.011071424
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Chemicals and petroleum (achem) | 0.04843761
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Non-metal minerals (anmet) | 0.04225009
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Metals and metal products (ametl) | 1.217946307
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Machinery, equipment and vehicles (amach) | 0.034020682
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Other manufacturing (aoman) | 0.034944577
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Electricity, gas and steam (aelec) | 51.99003895
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Water supply and sewage (awatr) | 4.860631411
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Construction (acons) | 32.29707134
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Wholesale and retail trade (atrad) | 27.79685332
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Transportation and storage (atran) | 9.169693741
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Accommodation and food services (ahotl) | 2.444057877
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Information and communication (acomm) | 0.019809158
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Finance and insurance (afsrv) | 4.563076471
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Real estate activities (areal) | 14.19991215
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Business services (absrv) | 0.425292751
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Public administration (apadm) | 2.436118933
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Education (aeduc) | 3.416218984
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Health and social work (aheal) | 0.080013806
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Activities - Other services (aosrv) | 5.454488337
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Rural (quintile 1) (hhd-r1) | 0.392669191
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Rural (quintile 2) (hhd-r2) | 1.31935774
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Rural (quintile 3) (hhd-r3) | 1.412710142
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Rural (quintile 4) (hhd-r4) | 1.724063688
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Rural (quintile 5) (hhd-r5) | 4.952743214
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Urban (quintile 1) (hhd-u1) | 0.33237251
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Urban (quintile 2) (hhd-u2) | 0.616026275
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Urban (quintile 3) (hhd-u3) | 0.668656741
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Urban (quintile 4) (hhd-u4) | 2.037228488
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Households - Urban (quintile 5) (hhd-u5) | 20.44384153
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Rest of world (row) | 0.59556898
Ethiopia 2022 SAM | Commodities - Finance and insurance (cfsrv) | Total (total) | 213.2504208
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Cattle and raw milk (acatt) | 0.432875151
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Mining (amine) | 0.016672324
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Processed foods (afood) | 0.703840651
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Beverage and tobacco (abeve) | 0.092516953
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Textiles, clothing and footwear (atext) | 0.409329304
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Wood and paper products (awood) | 0.02146394
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Chemicals and petroleum (achem) | 0.056026533
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Non-metal minerals (anmet) | 0.084724856
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Metals and metal products (ametl) | 0.169225632
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Machinery, equipment and vehicles (amach) | 0.043810552
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Other manufacturing (aoman) | 0.116927899
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Electricity, gas and steam (aelec) | 2.767605377
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Water supply and sewage (awatr) | 2.373011918
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Construction (acons) | 21.02433033
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Wholesale and retail trade (atrad) | 55.63869724
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Transportation and storage (atran) | 0.298037078
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Accommodation and food services (ahotl) | 1.48913749
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Information and communication (acomm) | 1.67856394
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Finance and insurance (afsrv) | 3.003759958
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Business services (absrv) | 0.120224525
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Public administration (apadm) | 1.683830685
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Education (aeduc) | 5.6154635
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Health and social work (aheal) | 0.115485211
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Activities - Other services (aosrv) | 1.583673252
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Rural (quintile 1) (hhd-r1) | 36.62185946
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Rural (quintile 2) (hhd-r2) | 55.89184582
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Rural (quintile 3) (hhd-r3) | 77.18274741
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Rural (quintile 4) (hhd-r4) | 67.89227305
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Rural (quintile 5) (hhd-r5) | 78.8877663
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Urban (quintile 1) (hhd-u1) | 18.03101716
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Urban (quintile 2) (hhd-u2) | 34.55185605
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Urban (quintile 3) (hhd-u3) | 34.37000656
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Urban (quintile 4) (hhd-u4) | 88.21250061
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Households - Urban (quintile 5) (hhd-u5) | 258.3360974
Ethiopia 2022 SAM | Commodities - Real estate activities (creal) | Total (total) | 849.5172041
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Sugarcane (asugr) | 0.221326061
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Tobacco (atoba) | 0.000828968
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Cotton and fibres (acott) | 0.017440496
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Coffee, tea and cocoa (acoff) | 0.023243432
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Other crops (aocrp) | 0.239681257
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Cattle and raw milk (acatt) | 1.137211091
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Mining (amine) | 0.15437057
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Processed foods (afood) | 1.045366076
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Beverage and tobacco (abeve) | 2.24863354
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Textiles, clothing and footwear (atext) | 1.308151248
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Wood and paper products (awood) | 0.06064097
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Chemicals and petroleum (achem) | 0.360167067
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Non-metal minerals (anmet) | 0.246434424
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Metals and metal products (ametl) | 0.513903801
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Machinery, equipment and vehicles (amach) | 0.202653937
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Other manufacturing (aoman) | 0.086827364
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Electricity, gas and steam (aelec) | 2.446178305
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Water supply and sewage (awatr) | 3.244471015
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Construction (acons) | 2.282028446
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Wholesale and retail trade (atrad) | 43.0940534
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Transportation and storage (atran) | 52.34148069
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Accommodation and food services (ahotl) | 0.157661429
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Information and communication (acomm) | 0.03800692
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Finance and insurance (afsrv) | 3.841068652
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Public administration (apadm) | 1.213837467
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Education (aeduc) | 2.536885055
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Activities - Health and social work (aheal) | 0.063922985
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Rural (quintile 1) (hhd-r1) | 0.048076194
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Rural (quintile 2) (hhd-r2) | 0.386109107
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Rural (quintile 3) (hhd-r3) | 0.397077679
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Rural (quintile 4) (hhd-r4) | 0.515862359
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Rural (quintile 5) (hhd-r5) | 0.297853187
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Urban (quintile 1) (hhd-u1) | 0.013004358
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Urban (quintile 2) (hhd-u2) | 0.129200486
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Urban (quintile 3) (hhd-u3) | 0.052815416
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Urban (quintile 4) (hhd-u4) | 0.09204356
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Households - Urban (quintile 5) (hhd-u5) | 1.324212587
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Rest of world (row) | 15.72222274
Ethiopia 2022 SAM | Commodities - Business services (cbsrv) | Total (total) | 138.1049523
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Cattle and raw milk (acatt) | 2.792351771
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Processed foods (afood) | 2.580134033
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Beverage and tobacco (abeve) | 0.025739579
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Textiles, clothing and footwear (atext) | 0.113536982
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Wood and paper products (awood) | 0.006353936
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Chemicals and petroleum (achem) | 0.023315244
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Non-metal minerals (anmet) | 0.032641172
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Metals and metal products (ametl) | 0.190901102
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Machinery, equipment and vehicles (amach) | 0.007814341
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Other manufacturing (aoman) | 0.036070002
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Accommodation and food services (ahotl) | 0.324361935
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Activities - Finance and insurance (afsrv) | 0.554984995
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Rural (quintile 1) (hhd-r1) | 0.006206013
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Rural (quintile 2) (hhd-r2) | 0.00327339
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Rural (quintile 3) (hhd-r3) | 0.345657947
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Rural (quintile 4) (hhd-r4) | 0.116181102
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Rural (quintile 5) (hhd-r5) | 2.389616365
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Urban (quintile 1) (hhd-u1) | 0.005287876
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Urban (quintile 2) (hhd-u2) | 0.058787735
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Urban (quintile 3) (hhd-u3) | 0.031103704
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Urban (quintile 4) (hhd-u4) | 0.082513375
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Households - Urban (quintile 5) (hhd-u5) | 2.410906465
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Government (gov) | 286.7594514
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Rest of world (row) | 8.904634993
Ethiopia 2022 SAM | Commodities - Public administration (cpadm) | Total (total) | 307.8018254
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Activities - Water supply and sewage (awatr) | 0.364398649
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Activities - Information and communication (acomm) | 3.567317423
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Activities - Finance and insurance (afsrv) | 0.006544823
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Activities - Business services (absrv) | 0.112946193
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Activities - Other services (aosrv) | 1.482534312
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Rural (quintile 1) (hhd-r1) | 0.172801891
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Rural (quintile 2) (hhd-r2) | 0.406954727
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Rural (quintile 3) (hhd-r3) | 0.849956591
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Rural (quintile 4) (hhd-r4) | 0.605249938
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Rural (quintile 5) (hhd-r5) | 0.924811845
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Urban (quintile 1) (hhd-u1) | 1.197393112
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Urban (quintile 2) (hhd-u2) | 1.632851803
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Urban (quintile 3) (hhd-u3) | 1.144013126
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Urban (quintile 4) (hhd-u4) | 3.746294096
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Households - Urban (quintile 5) (hhd-u5) | 10.15414093
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Government (gov) | 172.1506931
Ethiopia 2022 SAM | Commodities - Education (ceduc) | Total (total) | 198.5189026
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Activities - Electricity, gas and steam (aelec) | 0.010428122
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Activities - Business services (absrv) | 0.14098971
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Activities - Other services (aosrv) | 1.849153946
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Rural (quintile 1) (hhd-r1) | 1.496436703
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Rural (quintile 2) (hhd-r2) | 2.995572597
